Ubs,V;Ibs,A;Isun,A;Ipt1,A;Ipt2,A;Ipt3,A;Ipt4,A;Ipt5,A;Ipt6,A;Ipt7,A;Ipt10,A;Ipt11,A;Ipt12,A;Ipt13,A;Ipt14,A;Ipt15,A;Ipt16,A;Ipt17,A;TR1,C;TR2,C;TR3,C;TR4,C;TR5,C;TR6,C;TR7,C;TR8,C;TR9,C;TR10,C;TR11,C;TR12,C;TR13,C;TR14,C;TR15,C;TR16,C;TDS1,C;TDS2,C;TDS3,C;TDS4,C;TDS5,C;TDS6,C;TDS7,C;TDS8,C;TDS9,C;TKpt,C;TGbv,C;TNap,C;TPrd2,C;TPrd1,C;TDS24,C;Class
14,83;0,21;0,93;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;13;11;3;5;10;14;9;8;30;6;13;16;15;14;17;17;17;17;17;17;16;16;16;25;17;17;17;17;21;0
14,83;0,21;0,69;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;13;11;3;5;11;14;10;8;28;6;13;16;15;18;17;17;17;17;17;17;16;16;16;25;17;16;17;17;21;0
14,83;0,21;0,61;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;13;11;3;7;11;14;10;8;28;8;13;17;17;13;17;17;17;17;17;17;16;16;16;25;17;16;17;17;21;0
14,83;0,21;0,64;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;13;11;3;7;11;14;10;9;27;8;15;17;17;16;17;17;17;17;18;17;16;16;16;25;17;16;17;17;21;0
14,83;0,19;0,69;0,04;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;13;12;4;7;11;15;10;9;28;8;13;17;17;13;17;17;17;17;18;17;16;16;16;25;17;16;17;17;21;0
14,83;0,27;0,56;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;14;12;4;7;11;15;10;9;27;8;15;17;17;18;17;17;17;17;18;17;17;16;16;25;17;16;17;17;21;0
14,76;0,21;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;14;12;4;7;11;15;12;9;27;8;15;17;17;14;17;17;17;17;18;17;17;17;16;25;17;16;17;17;21;0
14,69;0,24;0,00;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;14;12;4;7;12;15;12;9;27;8;17;19;17;16;17;17;18;17;18;17;17;17;16;25;17;16;17;17;21;0
14,63;0,21;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;14;12;4;8;12;15;13;9;27;9;17;19;17;14;17;18;18;18;18;17;17;17;17;25;17;16;17;17;21;0
14,56;0,21;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;14;14;4;8;12;15;12;11;25;9;17;19;17;18;17;18;18;18;18;17;17;17;17;25;17;16;17;17;21;0
14,63;0,21;0,03;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;16;14;4;72;14;15;13;11;25;9;17;19;17;16;17;18;73;18;18;17;-124;17;17;25;-128;16;18;17;21;2
14,76;0,24;1,07;0,04;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;16;14;6;8;14;15;13;11;25;9;15;19;18;16;18;18;18;18;18;17;17;17;17;25;17;16;18;17;21;0
14,76;0,27;1,20;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;16;14;6;8;14;15;13;11;25;9;17;19;18;18;18;18;18;18;18;18;17;17;17;25;17;16;18;17;21;0
14,83;0,21;0,99;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;16;14;6;8;14;17;13;11;24;9;17;19;18;19;18;18;18;18;18;18;17;17;17;25;17;16;18;18;21;0
14,83;0,24;0,61;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;16;14;6;8;14;17;13;12;24;11;17;20;18;19;18;18;18;18;18;18;17;17;17;25;17;16;18;18;21;0
14,83;0,21;0,72;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;16;15;6;10;14;17;14;12;24;9;17;20;20;19;18;18;18;18;18;18;17;17;17;25;17;16;18;18;21;0
14,83;0,19;0,75;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;16;15;6;10;14;17;14;12;22;11;18;20;20;21;18;18;18;18;18;18;17;17;17;25;17;16;18;18;21;0
14,83;0,21;0,69;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;17;15;7;10;14;17;14;12;24;11;18;20;18;19;18;18;18;18;18;18;18;17;17;25;17;17;18;18;21;0
14,69;0,27;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;17;15;7;10;15;18;14;12;24;11;20;20;18;21;18;18;18;18;18;18;18;18;17;25;17;17;18;18;21;0
14,69;0,24;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;17;15;7;11;15;18;14;13;22;12;18;22;20;19;18;18;18;18;18;18;18;18;17;25;17;17;18;18;21;0
14,63;0,27;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;17;15;7;10;15;18;14;13;22;12;20;22;20;19;18;18;18;18;18;18;18;18;17;25;17;17;18;18;21;0
14,56;0,21;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;17;15;7;11;15;18;16;13;24;12;20;22;20;19;18;18;18;18;18;18;18;18;18;25;17;17;18;18;21;0
14,69;0,21;0,75;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;17;17;9;11;15;18;16;13;20;12;18;22;20;21;18;18;18;18;18;18;18;18;18;25;17;17;18;18;21;0
14,69;0,19;0,37;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;17;17;9;11;15;18;16;13;20;12;18;22;18;19;18;18;18;18;18;18;18;18;18;25;17;17;18;18;21;0
14,83;0,24;0,99;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;17;17;9;11;15;18;16;13;20;12;18;22;21;21;18;18;18;18;19;18;18;18;18;25;17;17;19;18;21;0
14,69;0,24;0,08;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;19;17;9;12;15;18;16;13;20;12;20;22;20;19;18;19;18;18;19;18;18;18;18;25;17;17;19;18;21;0
14,83;0,24;0,91;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23;20;19;17;9;11;17;18;16;13;19;14;20;22;20;21;18;19;19;18;19;18;18;18;18;25;17;17;19;18;21;0
14,76;0,24;0,43;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23;20;19;17;9;12;15;20;16;15;19;12;18;22;20;19;18;19;19;19;19;18;18;18;18;25;17;17;19;19;21;0
14,83;0,27;0,77;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;19;18;9;12;17;18;16;15;19;12;18;22;20;21;19;19;19;19;19;19;18;18;18;25;17;17;19;19;21;0
14,83;0,19;0,59;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;19;17;9;12;17;20;16;15;17;12;20;22;20;21;19;19;19;19;19;19;19;18;18;25;17;17;19;19;21;0
14,83;0,24;0,80;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23;20;19;17;9;12;17;20;16;13;17;12;20;22;20;21;19;19;19;19;19;19;19;19;18;25;17;17;19;19;22;0
14,83;0,21;0,59;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23;20;19;18;9;12;17;18;16;15;17;12;18;22;20;21;19;19;19;19;19;19;19;19;18;26;18;17;19;19;22;0
14,76;0,19;0,45;0,04;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23;22;19;18;9;12;17;18;16;13;17;12;18;22;20;19;19;19;19;19;19;19;19;19;19;26;18;17;19;19;22;0
14,83;0,21;0,77;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23;22;19;18;9;12;17;18;16;15;16;12;20;22;20;21;19;19;19;19;19;19;19;19;19;26;18;17;19;19;22;0
14,76;0,21;0,37;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23;22;19;18;10;12;17;18;16;15;16;12;18;22;20;19;19;19;19;19;19;19;19;19;19;26;18;17;19;19;22;0
14,83;0,21;0,67;0,04;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23;22;20;18;10;12;17;18;16;15;16;12;18;22;20;21;19;19;19;19;19;19;19;19;19;26;18;17;19;19;22;0
14,76;0,24;0,05;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23;22;20;18;10;12;17;18;16;13;16;12;18;22;20;18;19;19;19;19;19;19;19;19;19;26;18;17;19;19;22;0
14,69;0,24;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23;22;20;18;10;12;15;18;16;13;9;11;15;20;18;14;19;19;19;19;19;19;19;19;19;26;18;17;19;19;22;0
14,63;0,21;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23;20;19;18;10;12;14;17;14;13;4;11;15;19;17;13;19;19;19;19;19;19;19;19;19;26;18;18;20;19;22;0
14,63;0,21;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23;22;19;17;9;11;14;15;14;12;-1;11;13;17;17;10;19;19;19;19;19;19;19;19;19;26;18;18;20;19;22;0
14,56;0,21;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23;22;19;17;9;11;12;15;13;11;-4;11;13;17;15;10;19;19;19;19;19;19;19;19;19;26;18;18;20;19;22;0
14,50;0,24;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23;22;19;17;9;11;12;14;12;11;-9;11;12;17;15;8;19;19;19;19;19;19;19;19;19;26;18;18;20;20;22;0
14,50;0,24;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;22;17;17;9;11;11;14;12;11;-10;11;12;16;13;8;19;19;19;19;19;19;19;19;19;26;18;18;20;20;22;0
14,50;0,24;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;22;17;15;9;11;11;12;10;9;-13;9;12;14;13;8;19;19;19;19;19;19;19;19;19;26;18;18;20;20;22;0
14,50;0,24;0,00;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23;22;17;15;9;10;10;12;10;9;-15;9;10;14;12;6;19;19;19;19;19;19;19;19;19;26;18;18;20;20;22;0
14,43;0,24;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23;22;17;15;9;10;10;11;10;8;-18;9;10;14;12;6;19;19;19;19;19;18;19;19;19;26;18;18;20;20;22;0
14,43;0,21;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23;22;16;14;7;10;8;11;9;8;-20;9;10;14;12;6;19;19;19;19;19;18;18;19;18;26;18;18;20;20;22;0
14,43;0,27;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;22;14;14;7;10;8;10;9;6;-21;9;10;12;10;5;19;19;19;19;19;18;18;19;18;26;18;18;20;20;22;0
14,43;0,24;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23;22;14;14;7;10;8;10;9;6;-23;9;9;12;10;5;18;19;19;19;19;18;18;18;18;26;18;18;20;20;22;0
0,13;4,35;3,89;3,24;3,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,58;-257;22;14;14;-235;72;-228;10;9;-229;-23;9;-191;-122;9;5;18;18;19;19;19;18;18;18;18;26;18;18;19;19;22;2
10,89;4,32;0,00;3,24;3,24;0,00;0,00;3,42;4,73;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-257;-164;-145;-236;-235;72;-228;-19;-206;-229;-255;-253;-223;11;93;3;-128;-64;-122;-128;-128;-126;-125;-128;-128;-128;-128;-128;-128;-64;80;2
14,37;0,24;0,00;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23;22;13;12;7;8;7;8;7;5;-26;8;7;11;9;3;18;18;18;18;19;18;18;18;18;26;19;18;19;19;22;0
14,37;0,27;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;22;13;12;6;8;5;8;7;5;-26;8;7;9;7;3;18;18;18;18;19;18;18;18;18;26;19;18;19;19;22;0
14,37;0,24;0,00;0,04;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;12;11;6;8;5;7;6;5;-28;8;7;9;7;3;18;18;18;18;19;18;18;18;18;26;19;18;19;19;22;0
14,30;0,21;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;12;11;6;8;5;7;6;3;-28;8;7;9;7;2;18;18;18;18;19;18;18;18;18;26;19;18;19;19;22;0
14,30;0,24;0,00;0,04;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;12;10;6;7;5;5;6;3;-28;6;5;9;7;2;18;18;18;18;19;18;17;18;18;26;19;18;19;19;22;0
14,30;0,24;0,00;0,11;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;10;10;4;7;4;5;4;3;-29;6;5;8;5;2;18;18;18;18;18;18;17;18;17;26;19;18;19;19;22;0
14,30;0,24;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;10;10;4;7;4;5;4;2;-29;6;5;8;5;0;18;18;18;18;18;18;17;18;17;26;19;18;19;19;22;0
14,30;0,21;0,00;0,04;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;10;10;4;7;2;5;4;2;-29;6;4;6;4;0;18;18;18;18;18;17;17;17;17;26;19;18;19;19;22;0
14,30;0,24;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;10;8;4;7;2;4;3;2;-31;6;4;6;4;0;18;18;18;18;18;17;17;17;17;26;19;18;19;19;22;0
14,30;0,21;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;9;8;4;5;2;4;3;0;-31;4;4;6;4;0;18;18;18;18;18;17;17;17;17;26;19;18;19;19;22;0
14,24;0,21;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;9;8;3;5;2;4;3;0;-31;4;4;6;4;-2;18;18;18;18;18;17;17;17;17;26;18;18;19;19;22;0
14,24;0,21;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;9;8;3;5;1;4;3;0;-31;4;2;4;2;-2;17;17;18;18;18;17;17;17;17;26;18;18;19;19;22;0
14,24;0,27;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;9;7;3;5;1;2;1;0;-33;4;2;4;4;-2;17;17;18;18;18;17;16;17;17;26;18;18;18;19;22;0
14,17;0,24;0,00;0,11;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;7;7;3;5;1;2;1;-1;-31;3;2;4;2;-2;17;17;17;18;18;17;16;17;17;26;18;18;18;19;22;0
14,17;0,24;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;7;7;3;4;-1;2;1;-1;-31;3;2;3;2;-3;17;17;17;17;18;17;16;17;16;26;18;18;18;18;22;0
14,17;0,24;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;20;7;5;3;4;-1;2;1;-1;-31;3;1;3;2;-3;17;17;17;17;18;17;16;16;16;26;18;18;18;18;22;0
14,17;0,27;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;6;5;1;4;-1;1;0;-3;-31;3;1;3;1;-3;17;17;17;17;18;17;16;16;16;26;18;18;18;18;22;0
14,17;0,24;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;6;5;1;4;-1;1;0;-3;-31;3;1;3;1;-5;17;17;17;17;18;16;16;16;16;26;18;18;18;18;22;0
14,17;0,24;0,00;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;6;4;1;2;-1;1;0;-3;-33;3;-1;1;1;-3;17;17;17;17;18;16;16;16;16;26;18;18;18;18;22;0
14,17;0,21;0,00;0,07;0,07;0,00;0,00;3,42;4,73;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;6;4;1;2;-2;1;0;-3;-33;1;-1;1;1;-5;17;17;17;17;17;16;15;16;16;26;18;18;18;18;22;0
14,43;0,24;1,25;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;6;4;0;2;-2;-1;0;-3;-26;3;2;3;2;0;17;17;17;17;17;16;15;16;16;26;18;18;18;18;22;0
14,50;0,24;1,39;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;4;4;1;2;-1;1;0;-3;-21;3;4;3;2;-2;17;17;17;17;17;16;15;16;16;26;18;18;18;18;22;0
14,56;0,24;1,47;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;-153;6;-236;1;72;-1;1;0;-3;-18;4;-167;4;97;-242;17;16;17;17;17;16;-125;16;15;26;-55;18;17;18;80;2
14,56;0,24;0,93;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20;19;4;4;1;4;-1;2;1;-1;-12;3;4;4;2;0;17;16;17;17;17;16;15;15;15;26;18;18;17;18;22;0
14,50;0,21;0,61;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20;19;4;4;0;2;1;2;1;-1;-9;4;4;6;4;5;16;16;17;17;17;16;15;15;15;26;18;18;17;17;22;0
14,56;0,24;0,64;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;6;4;1;2;1;2;1;0;-7;4;5;6;5;3;16;16;17;17;17;16;15;15;15;26;18;18;17;17;22;0
14,50;0,24;0,35;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20;19;6;4;1;2;1;4;3;-1;-4;3;5;6;5;6;16;16;17;17;17;16;15;15;15;26;18;18;17;17;22;0
14,63;0,19;0,99;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20;19;6;4;0;2;2;4;3;0;-1;3;5;6;5;5;16;16;17;17;17;16;15;15;15;26;18;17;17;17;22;0
14,63;0,21;0,85;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20;19;6;4;0;2;2;5;3;0;1;4;5;9;7;8;16;16;17;17;17;16;15;15;15;26;18;17;17;17;22;0
14,69;0,24;0,96;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;6;4;0;2;2;5;3;2;3;4;7;8;7;8;16;16;17;17;17;16;15;15;15;26;17;17;17;17;21;0
14,56;0,21;0,13;0,04;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;7;5;1;4;4;5;3;2;6;3;7;9;7;6;16;16;17;17;17;16;15;15;15;26;17;17;17;17;21;0
14,69;0,21;0,85;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20;19;7;5;0;4;4;7;4;2;11;3;9;8;9;10;16;16;17;17;17;16;15;15;15;26;17;17;17;17;21;0
14,63;0,21;0,45;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;7;5;1;4;4;7;4;2;12;3;7;11;9;8;16;17;17;17;17;16;15;15;15;26;17;17;17;17;21;0
14,69;0,27;0,88;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20;19;7;7;1;4;5;7;4;3;14;3;9;9;10;13;16;16;17;17;17;16;15;15;15;26;17;17;17;17;21;0
14,69;0,24;0,56;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20;19;9;7;1;4;5;8;4;3;17;3;7;11;10;8;16;17;17;17;17;16;15;15;15;26;17;17;17;17;21;0
14,69;0,21;0,61;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;9;7;1;4;5;8;6;3;20;4;12;11;10;14;17;17;17;17;17;16;15;15;15;26;17;17;17;17;21;0
14,76;0,21;0,64;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20;19;9;7;1;4;5;10;6;5;22;4;9;12;12;10;17;17;17;17;17;16;15;15;15;26;17;17;17;17;21;0
14,76;0,21;0,85;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;9;7;1;4;7;10;6;5;25;4;10;12;12;16;17;17;17;17;17;16;15;16;15;25;17;17;17;17;21;0
14,76;0,21;0,59;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20;19;9;8;1;4;7;11;7;5;25;4;10;12;13;10;17;17;17;17;17;16;15;16;15;25;17;17;17;17;21;0
11,02;4,53;0,59;0,07;3,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;10;8;1;4;8;11;7;5;27;4;12;12;12;16;17;17;17;17;17;16;16;16;15;25;17;17;17;17;21;0
14,83;4,45;0,85;3,20;3,20;3,20;3,20;0,00;0,00;0,00;0,00;0,00;4,64;3,22;4,60;4,58;3,22;4,53;-257;-57;-113;-236;-235;72;-228;-19;-206;-229;-255;-253;-119;-121;103;-245;-106;-64;-122;-128;-128;-125;-125;-128;-128;-128;-128;-128;6;-64;80;2
14,76;0,21;0,53;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20;19;10;10;3;5;8;11;7;6;28;4;12;14;13;16;17;17;17;17;17;16;16;16;16;25;17;17;17;17;21;0
14,83;0,21;0,85;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;12;10;1;5;8;12;9;6;27;6;13;14;13;11;17;17;17;17;17;17;16;16;16;25;17;17;17;17;21;0
14,76;0,24;0,27;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;12;10;3;5;8;12;9;6;28;6;12;14;13;16;17;17;17;17;17;17;16;16;16;25;17;17;17;17;21;0
14,89;0,21;1,20;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20;19;12;10;3;5;10;12;9;8;30;6;13;14;15;14;17;17;17;17;17;17;16;16;16;25;17;16;17;17;21;0
14,76;0,24;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;12;11;3;5;10;14;9;8;30;6;13;17;15;16;17;17;17;17;17;17;16;16;16;25;17;16;17;17;21;0
14,63;0,24;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;13;11;3;5;11;14;10;8;30;6;15;16;15;16;17;17;17;17;17;17;16;16;16;25;17;16;17;17;21;0
14,63;0,21;0,00;0,04;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21;19;13;11;3;7;11;15;10;8;30;6;15;17;17;16;17;17;17;17;17;17;16;16;16;25;17;16;17;17;21;0
